,0,1,2,3,4
0,0.9591789129927688,0.0344296710986704,0.001026358759038955,0.00536505714952181,0.0
1,0.07870081199250469,0.896627108057464,0.0,0.0231105559025609,0.001561524047470331
2,0.009786476868327402,0.0,0.9866548042704626,0.0008896797153024911,0.0026690391459074734
3,0.029675425038639878,0.07418856259659969,0.0006182380216383308,0.893353941267388,0.0021638330757341576
4,0.0,0.16842105263157894,0.06315789473684211,0.06315789473684211,0.7052631578947368
